,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
1459,30,London,Wimbledon,2009-06-29,Grand Slam,Outdoor,Grass,4th Round,3,Williams S.,Hantuchova D.,2.0,32.0,8158.0,1639.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.06,8.0,1.07,7.19,1.07,7.5,1.071,8.0,1.08,7.5
1460,30,London,Wimbledon,2009-06-29,Grand Slam,Outdoor,Grass,4th Round,3,Schiavone F.,Razzano V.,43.0,23.0,1331.0,2089.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,2.37,1.53,2.3,1.6,2.2,1.615,2.38,1.57,2.34,1.57
1461,30,London,Wimbledon,2009-06-29,Grand Slam,Outdoor,Grass,4th Round,3,Lisicki S.,Wozniacki C.,41.0,9.0,1346.0,4680.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.4,2.8,1.4,2.75,1.4,3.0,1.36,2.85,1.4
1462,30,London,Wimbledon,2009-06-29,Grand Slam,Outdoor,Grass,4th Round,3,Safina D.,Mauresmo A.,1.0,17.0,9801.0,2539.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.53,2.37,1.55,2.35,1.533,2.375,1.57,2.38,1.56,2.36
1463,30,London,Wimbledon,2009-06-30,Grand Slam,Outdoor,Grass,Quarterfinals,3,Safina D.,Lisicki S.,1.0,41.0,9801.0,1346.0,6.0,7.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.44,2.75,1.4,2.85,1.444,2.625,1.5,2.63,1.48,2.62
1464,30,London,Wimbledon,2009-06-30,Grand Slam,Outdoor,Grass,Quarterfinals,3,Williams V.,Radwanska A.,3.0,14.0,7217.0,2981.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.07,8.0,1.13,5.5,1.1,6.5,1.083,7.0,1.12,6.1
1465,30,London,Wimbledon,2009-06-30,Grand Slam,Outdoor,Grass,Quarterfinals,3,Dementieva E.,Schiavone F.,4.0,43.0,6591.0,1331.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.28,3.46,1.286,3.5,1.286,3.5,1.31,3.4
1466,30,London,Wimbledon,2009-06-30,Grand Slam,Outdoor,Grass,Quarterfinals,3,Williams S.,Azarenka V.,2.0,8.0,8158.0,4746.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.75,1.25,3.75,1.286,3.5,1.286,3.6,1.3,3.5
1467,30,London,Wimbledon,2009-07-02,Grand Slam,Outdoor,Grass,Semifinals,3,Williams S.,Dementieva E.,2.0,4.0,8158.0,6591.0,6.0,7.0,7.0,5.0,7.0,6.0,2.0,1.0,Completed,1.16,5.0,1.18,4.5,1.167,4.5,1.167,5.0,1.19,4.6
1468,30,London,Wimbledon,2009-07-02,Grand Slam,Outdoor,Grass,Semifinals,3,Williams V.,Safina D.,3.0,1.0,7217.0,9801.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.16,5.0,1.17,4.56,1.167,4.5,1.2,4.5,1.17,4.8
1469,30,London,Wimbledon,2009-07-04,Grand Slam,Outdoor,Grass,The Final,3,Williams S.,Williams V.,2.0,3.0,8158.0,7217.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.37,1.57,2.5,1.53,2.5,1.533,2.5,1.533,2.35,1.6
1470,31,Bastad,Collector Swedish Open,2009-07-06,International,Outdoor,Clay,1st Round,3,Dulko G.,Domachowska M.,45.0,138.0,1299.0,468.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.08,7.0,1.16,4.9,1.143,5.0,1.125,5.5,1.14,5.4
1471,31,Bastad,Collector Swedish Open,2009-07-06,International,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Wienerova L.,32.0,140.0,1584.0,464.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.05,9.0,1.04,9.25,1.08,7.0,1.05,8.0,1.07,8.0
1472,31,Bastad,Collector Swedish Open,2009-07-06,International,Outdoor,Clay,1st Round,3,Cirstea S.,Larsson J.,29.0,266.0,1698.0,178.0,4.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,1.05,9.0,1.05,8.5,1.06,8.0,1.07,7.0,1.08,7.5
1473,31,Bastad,Collector Swedish Open,2009-07-06,International,Outdoor,Clay,1st Round,3,Kudryavtseva A.,Knapp K.,100.0,162.0,654.0,377.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.9,1.8,1.85,1.9,1.833,1.833,2.0,1.73,1.95,1.8
1474,31,Bastad,Collector Swedish Open,2009-07-06,International,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Craybas J.,33.0,74.0,1566.0,859.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.3,3.4,1.37,2.92,1.364,3.0,1.333,3.0,1.35,3.1
1475,31,Bastad,Collector Swedish Open,2009-07-06,International,Outdoor,Clay,1st Round,3,Benesova I.,Radwanska U.,31.0,69.0,1606.0,883.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.53,2.37,1.53,2.39,1.57,2.25,1.5,2.5,1.64,2.2
1476,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Kirilenko M.,Buryachok I.,53.0,233.0,1104.0,241.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.11,6.0,1.13,5.43,,,1.13,5.5,1.12,6.0
1477,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Pennetta F.,Schiavone F.,15.0,28.0,2900.0,1711.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.83,1.83,1.97,1.79,1.909,1.8,1.8,1.909,2.02,1.76
1478,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Llagostera Vives N.,Morita A.,102.0,64.0,640.0,946.0,4.0,6.0,6.0,0.0,6.0,2.0,2.0,1.0,Completed,1.53,2.37,1.55,2.35,1.615,2.2,1.571,2.25,1.57,2.35
1479,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Kerber A.,Zahlavova Strycova B..,120.0,119.0,543.0,550.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.37,1.53,2.35,1.55,2.25,1.571,2.38,1.53,2.35,1.57
1480,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Allgurin E.,Palkina K.,,180.0,,334.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,4.0,1.22,4.06,1.21,4,1.22,3.75,1.22,3.9,1.24
1481,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Cibulkova D.,Roma S.,12.0,847.0,3221.0,19.0,6.0,3.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.02,12.0,1.03,10.5,1.04,9.0,1.04,9.0,1.02,15.0
1482,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Martinez-Sanchez M.J.,Kanepi K.,54.0,25.0,1100.0,1861.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.72,2.0,1.8,1.95,1.8,1.909,1.67,2.1,1.75,2.05
1483,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Kvitova P.,Vakulenko J.,58.0,165.0,987.0,368.0,6.0,3.0,4.0,1.0,,,1.0,0.0,Retired,1.57,2.25,1.55,2.35,1.66,2.1,1.57,2.25,1.52,2.45
1484,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Wozniacki C.,Arvidsson S.,9.0,139.0,4780.0,465.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.04,10.0,1.04,9.25,1.04,9.0,1.04,9.0,1.04,11.0
1485,31,Bastad,Collector Swedish Open,2009-07-07,International,Outdoor,Clay,1st Round,3,Zec Peskiric M.,Johansson M.,98.0,77.0,667.0,821.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.28,3.5,,,1.3,3.4,1.36,2.88,1.29,3.5
1486,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Kudryavtseva A.,Benesova I.,100.0,31.0,654.0,1606.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,3.25,1.33,3.1,1.35,3.25,1.333,3.2,1.3,3.2,1.33
1487,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Dulko G.,Cirstea S.,45.0,29.0,1299.0,1698.0,6.0,3.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.61,2.2,1.65,2.15,1.66,2.1,1.615,2.2,1.65,2.2
1488,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Pennetta F.,Zec Peskiric M.,15.0,98.0,2900.0,667.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.16,4.5,1.18,4.43,1.167,4.5,1.17,4.5,1.18,4.65
1489,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Martinez-Sanchez M.J.,Kerber A.,54.0,120.0,1100.0,543.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.0,1.17,4.67,1.2,4.333,1.17,4.5,1.18,4.6
1490,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Kirilenko M.,Pavlyuchenkova A.,53.0,33.0,1104.0,1566.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.35,1.55,2.2,1.615,2.5,1.5,2.4,1.55
1491,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Suarez Navarro C.,Allgurin E.,32.0,,1584.0,,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.03,11.0,1.04,9.25,1.03,10.0,1.02,11.0,1.01,20.0
1492,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Wozniacki C.,Kvitova P.,9.0,58.0,4780.0,987.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.05,9.0,1.07,7.19,1.083,7.0,1.06,7.5,1.07,8.0
1493,31,Bastad,Collector Swedish Open,2009-07-08,International,Outdoor,Clay,2nd Round,3,Cibulkova D.,Llagostera Vives N.,12.0,102.0,3221.0,640.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.16,4.5,1.2,4.0,1.22,4.1
1494,31,Bastad,Collector Swedish Open,2009-07-09,International,Outdoor,Clay,Quarterfinals,3,Martinez-Sanchez M.J.,Suarez Navarro C.,54.0,32.0,1100.0,1584.0,4.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,2.75,1.4,2.92,1.37,2.75,1.4,2.75,1.4,2.8,1.42
1495,31,Bastad,Collector Swedish Open,2009-07-09,International,Outdoor,Clay,Quarterfinals,3,Wozniacki C.,Kirilenko M.,9.0,53.0,4780.0,1104.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.07,7.5,1.1,6.25,1.1,6.5,1.071,7.0,1.1,6.75
1496,31,Bastad,Collector Swedish Open,2009-07-09,International,Outdoor,Clay,Quarterfinals,3,Dulko G.,Cibulkova D.,45.0,12.0,1299.0,3221.0,6.0,7.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,3.0,1.36,2.76,1.41,2.75,1.4,2.75,1.4,3.1,1.35
1497,31,Bastad,Collector Swedish Open,2009-07-09,International,Outdoor,Clay,Quarterfinals,3,Pennetta F.,Kudryavtseva A.,15.0,100.0,2900.0,654.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.12,5.5,1.17,4.4,1.167,4.5,1.143,5.0,1.18,4.65
1498,31,Bastad,Collector Swedish Open,2009-07-10,International,Outdoor,Clay,Semifinals,3,Martinez-Sanchez M.J.,Dulko G.,54.0,45.0,1100.0,1299.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.9,1.8,1.98,1.77,2.1,1.667,2.0,1.73,1.88,1.88
1499,31,Bastad,Collector Swedish Open,2009-07-10,International,Outdoor,Clay,Semifinals,3,Wozniacki C.,Pennetta F.,9.0,15.0,4780.0,2900.0,6.0,3.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.44,2.62,1.48,2.53,1.4,2.75,1.36,2.88,1.42,2.8
1500,31,Bastad,Collector Swedish Open,2009-07-11,International,Outdoor,Clay,The Final,3,Martinez-Sanchez M.J.,Wozniacki C.,54.0,9.0,1100.0,4780.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,4.5,1.16,4.06,1.21,4.333,1.2,4.5,1.17,4.75,1.18
1501,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-06,International,Outdoor,Clay,1st Round,3,Camerin M.E.,Dominguez Lino L.,99.0,78.0,660.0,807.0,4.0,6.0,6.0,0.0,6.0,1.0,2.0,1.0,Completed,2.75,1.4,2.6,1.45,2.62,1.44,2.75,1.4,2.7,1.45
1502,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-06,International,Outdoor,Clay,1st Round,3,Bondarenko A.,Sprem K.,36.0,96.0,1476.0,708.0,4.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.28,3.5,1.28,3.46,1.3,3.4,1.222,3.75,1.3,3.4
1503,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-06,International,Outdoor,Clay,1st Round,3,Gallovits E.,Pironkova T.,114.0,83.0,585.0,790.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,2.62,1.44,2.75,1.42,2.625,1.444,2.625,1.444,2.64,1.46
1504,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Kleybanova A.,Niculescu M.,35.0,73.0,1485.0,865.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.25,3.75,1.286,3.5,1.222,3.75,1.27,3.6
1505,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Bammer S.,Zakopalova K.,30.0,112.0,1660.0,596.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.8,1.9,1.85,1.9,1.8,1.909,1.8,1.91,1.86,1.9
1506,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Koryttseva M.,Lapushchenkova A.,88.0,132.0,765.0,492.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.4,2.75,1.444,2.625,1.38,2.95
1507,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Cornet A.,Voskoboeva G.,23.0,87.0,1961.0,765.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.05,1.364,3.0,1.286,3.25,1.36,3.05
1508,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Bacsinszky T.,Errani S.,115.0,38.0,572.0,1470.0,5.0,7.0,6.0,4.0,6.0,0.0,2.0,1.0,Completed,2.37,1.53,2.25,1.6,2.2,1.615,2.38,1.53,2.2,1.64
1509,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Martic P.,Safarova L.,135.0,47.0,472.0,1285.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,4.0,1.222,3.7,1.25,4,1.222,3.5,1.25,3.7,1.26
1510,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Bondarenko K.,Jurikova L.,72.0,293.0,870.0,157.0,6.0,3.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,1.16,4.5,1.18,4.65,1.16,4.5,1.17,4.5,1.16,5.0
1511,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Peer S.,Begu I.,63.0,164.0,960.0,376.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.14,5.0,1.15,4.92,1.14,5.0,1.17,4.5,1.15,5.2
1512,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Szavay A.,Marosi K.,37.0,158.0,1474.0,406.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.03,11.0,1.06,7.79,1.063,8.0,1.03,10.0,1.07,8.0
1513,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Mayr P.,Chakhnashvili M.,71.0,210.0,877.0,268.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.5,1.42,2.75,1.53,2.37,1.5,2.5,1.44,2.72
1514,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Olaru I.,Arn G.,61.0,183.0,965.0,326.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.533,2.375,1.533,2.375,1.6,2.28
1515,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Garbin T.,Fichman S.,66.0,203.0,937.0,281.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.31,3.26,1.3,3.4,1.29,3.25,1.33,3.2
1516,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,1st Round,3,Schnyder P.,Petkovic A.,21.0,97.0,2113.0,699.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.55,1.25,3.75,1.22,3.75,1.28,3.55
1517,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,2nd Round,3,Bondarenko A.,Olaru I.,36.0,61.0,1476.0,965.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.33,3.25,1.3,3.35,1.333,3.25,1.364,2.875,1.33,3.2
1518,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,2nd Round,3,Martic P.,Koryttseva M.,135.0,88.0,472.0,765.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.0,1.8,1.95,1.72,2.0,1.62,2.2,1.8,1.97
1519,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,2nd Round,3,Peer S.,Cornet A.,63.0,23.0,960.0,1961.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,2.5,1.5,2.6,1.45,2.75,1.4,2.75,1.4,2.45,1.53
1520,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,2nd Round,3,Gallovits E.,Bammer S.,114.0,30.0,585.0,1660.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,2.75,1.4,2.6,1.45,2.75,1.4,2.75,1.4,2.7,1.45
1521,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-09,International,Outdoor,Clay,2nd Round,3,Bacsinszky T.,Mayr P.,115.0,71.0,572.0,877.0,0.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.5,2.5,1.5,2.45,1.5,2.5,1.5,2.5,1.5,2.52
1522,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-09,International,Outdoor,Clay,2nd Round,3,Kleybanova A.,Bondarenko K.,35.0,72.0,1485.0,870.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.4,2.75,1.45,2.6,1.5,2.5,1.4,2.75,1.48,2.6
1523,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-09,International,Outdoor,Clay,2nd Round,3,Szavay A.,Garbin T.,37.0,66.0,1474.0,937.0,7.0,6.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,1.25,3.75,1.25,3.55,1.3,3.4,1.3,3.2,1.3,3.4
1524,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-09,International,Outdoor,Clay,2nd Round,3,Schnyder P.,Camerin M.E.,21.0,99.0,2113.0,660.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.25,3.75,1.25,3.75,1.286,3.25,1.27,3.6
1525,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-10,International,Outdoor,Clay,Quarterfinals,3,Bondarenko A.,Peer S.,36.0,63.0,1476.0,960.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.0,1.72,1.9,1.85,1.909,1.8,1.91,1.8,2.0,1.78
1526,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-10,International,Outdoor,Clay,Quarterfinals,3,Gallovits E.,Martic P.,114.0,135.0,585.0,472.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.37,1.53,2.35,1.55,2.2,1.615,2.25,1.571,2.28,1.6
1527,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-10,International,Outdoor,Clay,Quarterfinals,3,Szavay A.,Bacsinszky T.,37.0,115.0,1474.0,572.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.0,1.23,3.89,1.286,3.5,1.222,3.75,1.23,4.0
1528,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-11,International,Outdoor,Clay,Quarterfinals,3,Schnyder P.,Kleybanova A.,21.0,35.0,2113.0,1485.0,5.0,7.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.53,2.37,1.4,2.8,1.571,2.25,1.571,2.25,1.57,2.35
1529,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-11,International,Outdoor,Clay,Semifinals,3,Szavay A.,Bondarenko A.,37.0,36.0,1474.0,1476.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.615,2.2,1.53,2.38,1.57,2.35
1530,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-11,International,Outdoor,Clay,Semifinals,3,Schnyder P.,Gallovits E.,21.0,114.0,2113.0,585.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.34,3.1,1.4,2.75,,,,
1531,32,Budapest,Gaz de France Budapest Grand Prix,2009-07-12,International,Outdoor,Clay,The Final,3,Szavay A.,Schnyder P.,37.0,21.0,1474.0,2113.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.57,2.25,1.65,2.15,1.615,2.2,1.67,2.1,1.64,2.2
1532,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Govortsova O.,Camerin M.E.,69.0,100.0,885.0,688.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.9,1.85,1.615,2.2,1.667,2.1,1.7,2.1
1533,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Rezai A.,Voskoboeva G.,43.0,90.0,1367.0,737.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.0,1.2,4.25,1.2,4.333,1.2,4.0,1.18,4.6
1534,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Brianti A.,Pavlyuchenkova A.,107.0,36.0,620.0,1536.0,6.0,3.0,4.0,0.0,,,1.0,0.0,Retired,3.25,1.33,3.35,1.3,3.4,1.3,3.5,1.25,3.35,1.3
1535,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Lepchenko V.,Dentoni C.,88.0,149.0,753.0,434.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,,,1.444,2.625,1.4,2.75,,
1536,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Vinci R.,Dominguez Lino L.,46.0,83.0,1284.0,778.0,4.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.28,3.5,1.32,3.22,1.33,3.25,1.333,3.0,1.35,3.1
1537,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Llagostera Vives N.,Zec Peskiric M.,104.0,101.0,640.0,683.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,2.1,1.66,2.0,1.75,2,1.72,1.91,1.8,2.1,1.7
1538,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Shvedova Y.,Vierin N.,65.0,207.0,941.0,272.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.25,3.75,1.25,3.5,1.2,4.35
1539,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Garbin T.,Gallovits E.,66.0,93.0,907.0,713.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.75,1.5,2.45,1.533,2.375,1.44,2.63,1.52,2.48
1540,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Mayr P.,Savchuk O.,72.0,170.0,877.0,358.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.67,2.25,1.55,2.35,1.61,2.2,,,1.6,2.28
1541,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Groenefeld A.L.,Dulko G.,54.0,40.0,1102.0,1399.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,2.65,1.45,2.75,1.4,2.875,1.364,2.72,1.44
1542,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Rus A.,Floris A.,112.0,221.0,607.0,250.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,,,1.3,3.4,,,,
1543,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Makarova E.,Craybas J.,41.0,74.0,1391.0,859.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.4,1.35,3.1,1.364,3.0,1.364,2.875,,
1544,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Pennetta F.,Parra Santonja A.,15.0,150.0,2930.0,433.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.08,7.0,,,1.111,6.0,,,1.12,5.75
1545,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Martinez-Sanchez M.J.,Cornet A.,42.0,28.0,1372.0,1741.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.444,2.625,1.4,2.75,1.4,2.85
1546,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Errani S.,Koryttseva M.,47.0,106.0,1280.0,635.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.444,2.625,1.444,2.625,1.4,2.85
1547,33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-15,International,Outdoor,Clay,1st Round,3,Schnyder P.,Pivovarova A.,19.0,189.0,2311.0,304.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.16,4.5,1.17,4.6,1.143,5.0,1.18,4.33,1.18,4.65
